reporting_date,cohort_id,origination_date,fico_tier,interest_rate_type,npl_ratio,fdtr_index,unemployment_rate,inflation_rate,wage_growth
2023-08-01,C_202202_P_V,2022-02-01,Prime,Variable,0.0577,5.5,3.7,3.7,4.5
2023-09-01,C_202202_P_V,2022-02-01,Prime,Variable,0.0573,5.5,3.7,3.7,4.4
2023-10-01,C_202202_P_V,2022-02-01,Prime,Variable,0.0551,5.5,3.9,3.2,4.2
2023-11-01,C_202202_P_V,2022-02-01,Prime,Variable,0.0548,5.5,3.7,3.1,4.1
2023-12-01,C_202202_P_V,2022-02-01,Prime,Variable,0.0555,5.5,3.8,3.4,4.1
2022-03-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0441,0.5,3.7,8.5,5.9
2022-04-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0468,0.5,3.7,8.3,5.8
2022-05-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0433,1.0,3.6,8.6,5.6
2022-06-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0502,1.75,3.6,9.1,5.4
2022-07-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0461,2.5,3.5,8.5,5.5
2022-08-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.053,2.5,3.6,8.3,5.4
2022-09-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0501,3.25,3.5,8.2,5.1
2022-10-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.051,3.25,3.6,7.7,5.0
2022-11-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0508,4.0,3.6,7.1,5.1
2022-12-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0521,4.5,3.5,6.5,4.9
2023-01-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.056,4.5,3.5,6.4,4.5
2023-02-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0487,4.75,3.6,6.0,4.8
2023-03-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0566,5.0,3.5,5.0,4.6
2023-04-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0551,5.0,3.4,4.9,4.6
2023-05-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0522,5.25,3.6,4.0,4.4
2023-06-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0527,5.25,3.6,3.0,4.7
2023-07-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0583,5.5,3.5,3.2,4.7
2023-08-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0531,5.5,3.7,3.7,4.5
2023-09-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0527,5.5,3.7,3.7,4.4
2023-10-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0571,5.5,3.9,3.2,4.2
2023-11-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0553,5.5,3.7,3.1,4.1
2023-12-01,C_202202_S_F,2022-02-01,Subprime,Fixed,0.0525,5.5,3.8,3.4,4.1
2022-03-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0463,0.5,3.7,8.5,5.9
2022-04-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0447,0.5,3.7,8.3,5.8
2022-05-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0498,1.0,3.6,8.6,5.6
2022-06-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0955,1.75,3.6,9.1,5.4
2022-07-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0953,2.5,3.5,8.5,5.5
2022-08-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0957,2.5,3.6,8.3,5.4
2022-09-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0993,3.25,3.5,8.2,5.1
2022-10-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0964,3.25,3.6,7.7,5.0
2022-11-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0947,4.0,3.6,7.1,5.1
2022-12-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0986,4.5,3.5,6.5,4.9
2023-01-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.1024,4.5,3.5,6.4,4.5
2023-02-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0966,4.75,3.6,6.0,4.8
2023-03-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0983,5.0,3.5,5.0,4.6
2023-04-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.1002,5.0,3.4,4.9,4.6
2023-05-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0996,5.25,3.6,4.0,4.4
2023-06-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0979,5.25,3.6,3.0,4.7
2023-07-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.1022,5.5,3.5,3.2,4.7
2023-08-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.1046,5.5,3.7,3.7,4.5
2023-09-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.1004,5.5,3.7,3.7,4.4
2023-10-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.098,5.5,3.9,3.2,4.2
2023-11-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0966,5.5,3.7,3.1,4.1
2023-12-01,C_202202_S_V,2022-02-01,Subprime,Variable,0.0999,5.5,3.8,3.4,4.1
2022-04-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0181,0.5,3.7,8.3,5.8
2022-05-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0177,1.0,3.6,8.6,5.6
2022-06-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0176,1.75,3.6,9.1,5.4
2022-07-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0172,2.5,3.5,8.5,5.5
2022-08-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.017,2.5,3.6,8.3,5.4
2022-09-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0217,3.25,3.5,8.2,5.1
2022-10-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0226,3.25,3.6,7.7,5.0
2022-11-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0183,4.0,3.6,7.1,5.1
2022-12-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0253,4.5,3.5,6.5,4.9
2023-01-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0238,4.5,3.5,6.4,4.5
2023-02-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.026,4.75,3.6,6.0,4.8
2023-03-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.021,5.0,3.5,5.0,4.6
2023-04-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0213,5.0,3.4,4.9,4.6
2023-05-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0241,5.25,3.6,4.0,4.4
2023-06-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0257,5.25,3.6,3.0,4.7
2023-07-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0284,5.5,3.5,3.2,4.7
2023-08-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0264,5.5,3.7,3.7,4.5
2023-09-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0245,5.5,3.7,3.7,4.4
2023-10-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0229,5.5,3.9,3.2,4.2
2023-11-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0273,5.5,3.7,3.1,4.1
2023-12-01,C_202203_P_F,2022-03-01,Prime,Fixed,0.0227,5.5,3.8,3.4,4.1
2022-04-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0191,0.5,3.7,8.3,5.8
2022-05-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0162,1.0,3.6,8.6,5.6
2022-06-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0508,1.75,3.6,9.1,5.4
2022-07-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0498,2.5,3.5,8.5,5.5
2022-08-01,C_202203_P_V,2022-03-01,Prime,Variable,0.049,2.5,3.6,8.3,5.4
2022-09-01,C_202203_P_V,2022-03-01,Prime,Variable,0.049,3.25,3.5,8.2,5.1
2022-10-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0501,3.25,3.6,7.7,5.0
2022-11-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0523,4.0,3.6,7.1,5.1
2022-12-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0522,4.5,3.5,6.5,4.9
2023-01-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0515,4.5,3.5,6.4,4.5
2023-02-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0529,4.75,3.6,6.0,4.8
2023-03-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0538,5.0,3.5,5.0,4.6
2023-04-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0498,5.0,3.4,4.9,4.6
2023-05-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0553,5.25,3.6,4.0,4.4
2023-06-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0527,5.25,3.6,3.0,4.7
2023-07-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0525,5.5,3.5,3.2,4.7
2023-08-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0516,5.5,3.7,3.7,4.5
2023-09-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0514,5.5,3.7,3.7,4.4
2023-10-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0523,5.5,3.9,3.2,4.2
2023-11-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0534,5.5,3.7,3.1,4.1
2023-12-01,C_202203_P_V,2022-03-01,Prime,Variable,0.0586,5.5,3.8,3.4,4.1
2022-04-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0448,0.5,3.7,8.3,5.8
2022-05-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0471,1.0,3.6,8.6,5.6
2022-06-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0484,1.75,3.6,9.1,5.4
2022-07-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0487,2.5,3.5,8.5,5.5
2022-08-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0491,2.5,3.6,8.3,5.4
2022-09-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0476,3.25,3.5,8.2,5.1
2022-10-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0536,3.25,3.6,7.7,5.0
2022-11-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.055,4.0,3.6,7.1,5.1
2022-12-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0487,4.5,3.5,6.5,4.9
2023-01-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0506,4.5,3.5,6.4,4.5
2023-02-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0526,4.75,3.6,6.0,4.8
2023-03-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0517,5.0,3.5,5.0,4.6
2023-04-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0551,5.0,3.4,4.9,4.6
2023-05-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0529,5.25,3.6,4.0,4.4
2023-06-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.059,5.25,3.6,3.0,4.7
2023-07-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0572,5.5,3.5,3.2,4.7
2023-08-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0554,5.5,3.7,3.7,4.5
2023-09-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0571,5.5,3.7,3.7,4.4
2023-10-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0572,5.5,3.9,3.2,4.2
2023-11-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.0537,5.5,3.7,3.1,4.1
2023-12-01,C_202203_S_F,2022-03-01,Subprime,Fixed,0.053,5.5,3.8,3.4,4.1
2022-04-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.046,0.5,3.7,8.3,5.8
2022-05-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0485,1.0,3.6,8.6,5.6
2022-06-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0929,1.75,3.6,9.1,5.4
2022-07-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0903,2.5,3.5,8.5,5.5
2022-08-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0926,2.5,3.6,8.3,5.4
2022-09-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0949,3.25,3.5,8.2,5.1
2022-10-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0956,3.25,3.6,7.7,5.0
2022-11-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1004,4.0,3.6,7.1,5.1
2022-12-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0943,4.5,3.5,6.5,4.9
2023-01-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0987,4.5,3.5,6.4,4.5
2023-02-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1012,4.75,3.6,6.0,4.8
2023-03-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1032,5.0,3.5,5.0,4.6
2023-04-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0983,5.0,3.4,4.9,4.6
2023-05-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1004,5.25,3.6,4.0,4.4
2023-06-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1008,5.25,3.6,3.0,4.7
2023-07-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1002,5.5,3.5,3.2,4.7
2023-08-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0998,5.5,3.7,3.7,4.5
2023-09-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1009,5.5,3.7,3.7,4.4
2023-10-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0949,5.5,3.9,3.2,4.2
2023-11-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.1012,5.5,3.7,3.1,4.1
2023-12-01,C_202203_S_V,2022-03-01,Subprime,Variable,0.0999,5.5,3.8,3.4,4.1
2022-05-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0154,1.0,3.6,8.6,5.6
2022-06-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0208,1.75,3.6,9.1,5.4
2022-07-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0162,2.5,3.5,8.5,5.5
2022-08-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0176,2.5,3.6,8.3,5.4
2022-09-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0232,3.25,3.5,8.2,5.1
2022-10-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0183,3.25,3.6,7.7,5.0
2022-11-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0196,4.0,3.6,7.1,5.1
2022-12-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0211,4.5,3.5,6.5,4.9
2023-01-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0238,4.5,3.5,6.4,4.5
2023-02-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0231,4.75,3.6,6.0,4.8
2023-03-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0206,5.0,3.5,5.0,4.6
2023-04-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0226,5.0,3.4,4.9,4.6
2023-05-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0228,5.25,3.6,4.0,4.4
2023-06-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0242,5.25,3.6,3.0,4.7
2023-07-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0255,5.5,3.5,3.2,4.7
2023-08-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0257,5.5,3.7,3.7,4.5
2023-09-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0214,5.5,3.7,3.7,4.4
2023-10-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0271,5.5,3.9,3.2,4.2
2023-11-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0255,5.5,3.7,3.1,4.1
2023-12-01,C_202204_P_F,2022-04-01,Prime,Fixed,0.0276,5.5,3.8,3.4,4.1
2022-05-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0168,1.0,3.6,8.6,5.6
2022-06-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0489,1.75,3.6,9.1,5.4
2022-07-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0485,2.5,3.5,8.5,5.5
2022-08-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0511,2.5,3.6,8.3,5.4
2022-09-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0503,3.25,3.5,8.2,5.1
2022-10-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0498,3.25,3.6,7.7,5.0
2022-11-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0553,4.0,3.6,7.1,5.1
2022-12-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0532,4.5,3.5,6.5,4.9
2023-01-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0532,4.5,3.5,6.4,4.5
2023-02-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0501,4.75,3.6,6.0,4.8
2023-03-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0506,5.0,3.5,5.0,4.6
2023-04-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0542,5.0,3.4,4.9,4.6
2023-05-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0544,5.25,3.6,4.0,4.4
2023-06-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0532,5.25,3.6,3.0,4.7
2023-07-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0549,5.5,3.5,3.2,4.7
2023-08-01,C_202204_P_V,2022-04-01,Prime,Variable,0.058,5.5,3.7,3.7,4.5
2023-09-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0564,5.5,3.7,3.7,4.4
2023-10-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0527,5.5,3.9,3.2,4.2
2023-11-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0547,5.5,3.7,3.1,4.1
2023-12-01,C_202204_P_V,2022-04-01,Prime,Variable,0.0532,5.5,3.8,3.4,4.1
2022-05-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0451,1.0,3.6,8.6,5.6
2022-06-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0459,1.75,3.6,9.1,5.4
2022-07-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0466,2.5,3.5,8.5,5.5
2022-08-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0459,2.5,3.6,8.3,5.4
2022-09-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.049,3.25,3.5,8.2,5.1
2022-10-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0489,3.25,3.6,7.7,5.0
2022-11-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0449,4.0,3.6,7.1,5.1
2022-12-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0555,4.5,3.5,6.5,4.9
2023-01-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0542,4.5,3.5,6.4,4.5
2023-02-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0519,4.75,3.6,6.0,4.8
2023-03-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0532,5.0,3.5,5.0,4.6
2023-04-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0513,5.0,3.4,4.9,4.6
2023-05-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0575,5.25,3.6,4.0,4.4
2023-06-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0582,5.25,3.6,3.0,4.7
2023-07-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.055,5.5,3.5,3.2,4.7
2023-08-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0569,5.5,3.7,3.7,4.5
2023-09-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0553,5.5,3.7,3.7,4.4
2023-10-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0523,5.5,3.9,3.2,4.2
2023-11-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0541,5.5,3.7,3.1,4.1
2023-12-01,C_202204_S_F,2022-04-01,Subprime,Fixed,0.0551,5.5,3.8,3.4,4.1
2022-05-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.045,1.0,3.6,8.6,5.6
2022-06-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0913,1.75,3.6,9.1,5.4
2022-07-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0924,2.5,3.5,8.5,5.5
2022-08-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0933,2.5,3.6,8.3,5.4
2022-09-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0943,3.25,3.5,8.2,5.1
2022-10-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0929,3.25,3.6,7.7,5.0
2022-11-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0943,4.0,3.6,7.1,5.1
2022-12-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0939,4.5,3.5,6.5,4.9
2023-01-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.099,4.5,3.5,6.4,4.5
2023-02-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0934,4.75,3.6,6.0,4.8
2023-03-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.1005,5.0,3.5,5.0,4.6
2023-04-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.1014,5.0,3.4,4.9,4.6
2023-05-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0985,5.25,3.6,4.0,4.4
2023-06-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0942,5.25,3.6,3.0,4.7
2023-07-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0989,5.5,3.5,3.2,4.7
2023-08-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0997,5.5,3.7,3.7,4.5
2023-09-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.0979,5.5,3.7,3.7,4.4
2023-10-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.099,5.5,3.9,3.2,4.2
2023-11-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.103,5.5,3.7,3.1,4.1
2023-12-01,C_202204_S_V,2022-04-01,Subprime,Variable,0.1012,5.5,3.8,3.4,4.1
2022-06-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.014,1.75,3.6,9.1,5.4
2022-07-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0135,2.5,3.5,8.5,5.5
2022-08-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0169,2.5,3.6,8.3,5.4
2022-09-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.018,3.25,3.5,8.2,5.1
2022-10-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0202,3.25,3.6,7.7,5.0
2022-11-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0189,4.0,3.6,7.1,5.1
2022-12-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0218,4.5,3.5,6.5,4.9
2023-01-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0253,4.5,3.5,6.4,4.5
2023-02-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0237,4.75,3.6,6.0,4.8
2023-03-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0226,5.0,3.5,5.0,4.6
2023-04-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0228,5.0,3.4,4.9,4.6
2023-05-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0229,5.25,3.6,4.0,4.4
2023-06-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0264,5.25,3.6,3.0,4.7
2023-07-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0231,5.5,3.5,3.2,4.7
2023-08-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0247,5.5,3.7,3.7,4.5
2023-09-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.025,5.5,3.7,3.7,4.4
2023-10-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.024,5.5,3.9,3.2,4.2
2023-11-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0223,5.5,3.7,3.1,4.1
2023-12-01,C_202205_P_F,2022-05-01,Prime,Fixed,0.0256,5.5,3.8,3.4,4.1
2022-06-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0457,1.75,3.6,9.1,5.4
2022-07-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0477,2.5,3.5,8.5,5.5
2022-08-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0465,2.5,3.6,8.3,5.4
2022-09-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0509,3.25,3.5,8.2,5.1
2022-10-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0475,3.25,3.6,7.7,5.0
2022-11-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0534,4.0,3.6,7.1,5.1
2022-12-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0472,4.5,3.5,6.5,4.9
2023-01-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0523,4.5,3.5,6.4,4.5
2023-02-01,C_202205_P_V,2022-05-01,Prime,Variable,0.053,4.75,3.6,6.0,4.8
2023-03-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0511,5.0,3.5,5.0,4.6
2023-04-01,C_202205_P_V,2022-05-01,Prime,Variable,0.054,5.0,3.4,4.9,4.6
2023-05-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0562,5.25,3.6,4.0,4.4
2023-06-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0496,5.25,3.6,3.0,4.7
2023-07-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0554,5.5,3.5,3.2,4.7
2023-08-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0497,5.5,3.7,3.7,4.5
2023-09-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0529,5.5,3.7,3.7,4.4
2023-10-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0582,5.5,3.9,3.2,4.2
2023-11-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0538,5.5,3.7,3.1,4.1
2023-12-01,C_202205_P_V,2022-05-01,Prime,Variable,0.0526,5.5,3.8,3.4,4.1
2022-06-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0455,1.75,3.6,9.1,5.4
2022-07-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0509,2.5,3.5,8.5,5.5
2022-08-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0439,2.5,3.6,8.3,5.4
2022-09-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0463,3.25,3.5,8.2,5.1
2022-10-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0522,3.25,3.6,7.7,5.0
2022-11-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0537,4.0,3.6,7.1,5.1
2022-12-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0505,4.5,3.5,6.5,4.9
2023-01-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0489,4.5,3.5,6.4,4.5
2023-02-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0563,4.75,3.6,6.0,4.8
2023-03-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0558,5.0,3.5,5.0,4.6
2023-04-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0545,5.0,3.4,4.9,4.6
2023-05-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.052,5.25,3.6,4.0,4.4
